Kelas;Soal;A;B;C;D;E;Jawaban
9;Penambahan waktu yang dilakukan oleh wasit bila terjadi ada pemain yang luka (cidera) disebut ...;on time;next time;last time;injury time;#;D
9;Rotasi pemain bola voli jika terjadi pindah bola adalah ...;ke arah depan;ke arah belakang;berlawanan arah jarum jam;searah jarum jam;#;D
9;Renang gaya dada sering disebut juga dengan...;gaya bebas;gaya katak;gaya punggung;gaya batu;#;B
9;Menembak sambil melayang dalam bola basket dinamakan ...;jump shoot;lay up shoot;passing;pivot;#;A
9;Di bawah ini yang merupakan cabang olahraga atletik adalah...;tinju;lompat jauh;catur;tenis;#;B
9;Pencak silat yang diajarkan di sekolah mengandung unsur ...;bela diri;olahraga;pendidikan;perjuangan;#;C
9;Posisi tangan yang benar saat melakukan posisi awal gerakan pencak silat adalah ...;menyilang di depan dada;lurus ke samping;lurus ke depan;sikap rileks;#;A
9;Induk organisasi tenis meja nasional adalah...;PTMI;PTMN;PTMSI;PTSI;#;C
9;Perpindahan servis pada permainan tenis meja terjadi jika jumlah poin kelipatan...;2;3;4;5;#;A
9;"Pada permainan ganda tenis meja, bola dipukul secara...";bergantian;lurus;menyilang;sembarang;#;A
9;Kejuaraan dunia bulu tangkis untuk putra adalah...;Jarum Super championship;Sudirman Cup;Thomas Cup;Uber Cup;#;C
9;Di bawah ini olahraga yang hanya bisa dimainkan satu lawan satu adalah...;catur;bulutangkis;volly;pencak silat;#;A
9;Roll kip adalah istilah gerakan senam lantai untuk...;loncat harimau;guling depan;guling lenting;kayang;#;C
9;Sikap berdiri dengan tangan pada senam lantai di sebut ...;hand kip;hand stand;hand spring;standing;#;B
9;Sikap badan telentang yang membusur bertumpu pada kedua tangan dan kaki dengan siku-siku dan lutut lurus merupakan sikap...;loncat harimau;guling depan;guling lenting;kayang;#;D
9;Bentuk lapangan kasti adalah;segi tiga;segi empat;segi lima;segi enam;#;B
9;"Untuk melatih kelincahan, latihan yang dilakukan adalah lari ...";jarak jauh;cepat;zig-zag;pagi;#;C
9;"Dibawah ini adalah gaya renang ,kecuali...";gaya bebas;gaya batu;gaya dada;gaya punggung;#;B
9;Permainan bola basket ditemukan oleh...;Tony When;James A.Naismith;James Morgan;George weah;#;B
9;Start renang yang dilakukan dari tempat start bawah adalah renang gaya ...;bebas;dada/katak;kupu-kupu;punggung;#;D
9;Tahapan gerakan tangan renang gaya bebas yang benar setelah meluncur adalah ...;pull - push -- recovery;push - pull -- recovery;pull - recovery -- push;recovery - push -- pull;#;A
9;Lari bergantian dengan menggunakan media tongkat disebut...;sprint;estafet;menengah;maraton;#;B
9;Bela diri yang diciptakan dinegara Indonesia adalah...;karate;pencak silat;gulat;judo;#;B
9;Nama lain berdiri dengan kedua tangan dalam senam lantai adalah...;kopstand;kayang;handstand;meroda;#;C
9;Berdiri dengan 1 kaki merupakan latihan untuk...;kecepatan;keseimbangan;kekuatan;kelenturan;#;B
9;Senam kesegaran jasmani termasuk dalam...;senam irama;senam alat;senam lantai;senam ketangkasan;#;A
9;Dibawah ini yang bukan perlengkapan untuk renang adalah...;Sepatu;kacamata renang;topi;sandal;#;A
9;Globalisasi generasi kedua disebut juga globalisasi ...;antarnegara;antarperusahaan;antarindividu;antarlembaga;#;B
9;"Runtuhnya Tembok Berlin, maraknya internet, dan blogging merupakan ciri globalisasi ...";antarnegara;generasi kedua;generasi ketiga;generasi keempat;#;C
9;Pesawat CN-235 produksi IPTN merupakan salah satu pengaruh globalisasi di bidang ...;sains-teknologi;agama;sosial;hukum;#;A
9;Hubungan suatu negara dengan banyak negara disebut ...;bikameral;bilateral;trilateral;multilateral;#;D
9;Politik luar negeri Indonesia mempunyai prinsip ...;bebas tanpa batas;bebas dan aktif;bebas bertanggung jawab;aktif dan positif;#;B
9;Organisasi lingkungan hidup internasional salah satunya yang terkenal adalah ...;Greenpeace;Kontras;Walhi;ICW;#;A
9;Government to government merupakan istilah yang menunjukkan hubungan ...;antarpemerintah;antar-LSM;antarkepolisian;antarorganisasi internasional;#;A
9;Segala bentuk penjajahan di atas dunia harus dihapuskan karena tidak sesuai dengan perikemanusiaan... merupakan bunyi dari ...;UUD 45 Pasal 1 (1);Batang Tubuh UUD 1945;UUD 45 Pasal 2 (1);Pembukaan UUD 1945;#;D
9;Organisasi negara-negara pengekspor minyak adalah ...;ASEAN;GNB;OPEC;IMF;#;C
9;Konsep 3C bertujuan agar anak belajar dengan menyenangkan sehingga bisa berprestasi. Konsep 3C terdiri atas ...;"children, content, context";"content, communication, coordination";"children, communcation, context";"context, communication, coordination";#;A
9;"Menurut DR. M. Enoch Markum, pola asuh yang tepat agar anak berprestasi adalah memakai pola ...";permisif;otoritatif;otoriter;kondusif;#;B
9;Konsep kecerdasan majemuk dikemukakan oleh ...;Arief Rachman;Dadang Hawari;M. Enoch Markum;Andyda Meilala;#;C
9;"Di Jepang, istilah koyoiku mama mengandung arti ...";ayah pendidik;ibu pendidik;guru pendidik;orang tua pendidik;#;C
9;Setiap orang berhak untuk hidup serta berhak mempertahankan hidup dan kehidupannya merupakan bunyi UUD 1945 ...;Pasal 27 (1);Pasal 28A;Pasal 29 (1);Pasal 30 (2);#;B
9;"Dalam suatu pembelajaran, aspek kognitif disamakan dengan ...";pengetahuan;keterampilan;sikap;kecerdasan;#;A
9;Buku The World is Flat ditulis oleh ...;Mac Iver;Roger H. Soltau;Thomas L. Friedman;Plato;#;B
9;Mengambil data atau gambar dari internet dilakukan dengan cara ...;chatting;e-mail;blogg;download;#;D
9;Komunikasi tertulis via internet antara satu orang dengan orang lain disebut ...;chatting;e-mail;blogg;download;#;B
9;Undang-Undang No. 5 Tahun 1983 adalah undang-undang tentang ...;Zona Ekonomi Eksklusif;Perikanan;Kelautan;Perhubungan Laut;#;A
9;Pencetus gagasan tentang kecerdasan majemuk (Multiple Intelegence) adalah ...;Mac Iver;Howard Gardner;Roger H. Soltau;Thomas L. Friedman;#;B
9;Yang dimaksud dengan upaya bela negara oleh warga negara adalah ...;Sikap dan perilaku warga negara yang dijiwai oleh kecintaan kepada negaranya untuk menjamin kelangsungan hidup bangsa dan negaranya.;Sikap dan perilaku warga negara untuk mempertahankan daerahnya dari ancaman preman;Kebulatan hati dari aparat keamanan seperti TNI Polri untuk mengabdi kepada nusa dan bangsa;Kesiapan seluruh warga negara untuk ikut mamanggul senjata memerangi para pemberontak;#;A
9;Potensi ancaman dari luar negeri terhadap kedaulatan Indonesia sangat tinggi karena ? ...;Letak Indonesia yang sangat strategis;Kaya dengan keanekaragaman budaya;sikap warganya yang ramah tamah;Indonesia sebagai negara berkembang;#;A
9;Suatu masyarakat yang mempunyai monopoli dalam menggunakan kekerasan fisik secara sah dalam suatu wilayah. Pengertian negara ini dikemukakan oleh? ...;Harold J. Laski;Max Weber;Karl Marx;Prof. Mr. Soenarko;#;B
9;Yang menjadi kekuatan pendukung dalam usaha pertahanan dan keamanan negara adalah ? ...;TNI;Polri;Hansip/Linmas;rakyat;#;D
9;Contoh kewajiban negara terhadap warga negaranya adalah ? ...;memberikan rasa takut;memberikan kesejahteraan hidup;bertindak sewenang-wenang;mengesampingkan HAM;#;B
9;Upaya bela negara diaksanakan dengan penuh ? ...;tanggung jawab;keterpaksaan;emosional;keragu-raguan;#;A
9;Usaha pembelaan negara dalam UUD 1945 (setelah amandemen) diatur dalam pasal ? ...;26 ayat (1);27 ayat (3);28C ayat (1);29 ayat (2);#;B
9;Undang-Undang No. 56 Tahun 1999 adalah UU tentang ? ...;Hak Asasi Manusia;Rakyat Terlatih;Pertahanan Negara;Kepolisian;#;B
9;Berikut ini yang merupakan fungsi negara adalah ? ...;menciptakan kesenjangan sosial;melakukan tindakan sewenang-wenang;menegakan keadilan;membuat keresahan dalam masyarakat;#;C
9;Dasar pertahanan negara disusun berdasarkan prinsip ? ...;demokrasi;monopoli;kekeraasan;kemakmuran;#;A
9;Bangsa Indonesia menentang segala bentuk penjajahan. Hal ini sesuai dengan amanat UUD 1945 alinea ? ...;pertama;kedua;ketiga;keempat;#;A
9;Guna menjamin tetap tegaknya NKRI dan kelangsungan hidup bangsa yang menjadi titik sentral untuk dibina dan dikembangkan adalah ? ...;Ilmu pengetahuan dan teknologi;Kebudayaan bangsa Indonesia;perubahan iklim dunia;sumber daya manusia;#;D
9;Pasal 27 ayat (3) UUD 1945 mengatur tentang ? ...;syarat-syarat untuk menjadi warga negara Indonesia;hak dan kewajiban warga negara untuk membela negara;perlindungan dari kekerasan dan diskriminasi;hak memperoleh kesempatan yang sama dalam pemerintahan;#;B
9;Kemerdekaan yang capai dengan segala pengorbanan menuntut kita supaya ? ...;waspada terhadap bangsa lain yang datang ke Indonesia;memberantas segala bentuk penyelewengan;menindak tegas segala yang merugikan negara;memelihara persatuan dan kesatuan bangsa;#;D
9;Faktor yang menyebabkan dunia semakin terbuka dan terlihat oleh semua bangsa-bangsa di dunia adalah ? ...;pertambahan penduduk;meningkatnya jumlah pengangguran;perkembangan ilmu pengetahuan dan teknologi;meningkatnya suhu udara di permukaan bumi;#;C
9;Tujuan bangsa Indonesia terdapat dalam pembukaan UUD 1945 alinea ? ...;pertama;kedua;ketiga;keempat;#;D
9;Salah satu tantangan utama yang harus dihadapi dalam memasuki abad 21 adalah ? ...;kelambanan Indonesia dalam mengikuti kemajuan bangsa lain;kemampuan menguras kekayaan alam tanpa batas;pertambahan penduduk yang cukup cepat;rendahnya tingkat pendidikan masyarakat Indonesia;#;A
9;Bentuk upaya bela negara bagi siswa adalah aktivitas dalam ? ...;Upacara bendera dan rajin belajar;Membantu orang tua;ekstrakulikuler;melaksanakan kegiatan OSIS;#;A
9;Contoh upaya bela negara dalam kehidupan di lingkungan masyarakat adalah ? ...;membuat pos ronda;melaksanakan kebersihan lingkungan;melaksanakan siskamling;mengadakan musyawarah warga secara rutin;#;C
9;Harapan dari diselenggarakannya pendidikan bela negara adalah ? ...;timbulnya kesenjangan sosial masyarakat;timbulnya kebebasan berpendapat yang tanpa batas;terciptanya masyarakat yang kurang peduli dengan masa depan bangsa;terbangun kesadaran kolektif bangsa indonesia yang kuat dan kukuh;#;D
9;Otonomi berasal dari kata "auto" dan "nomes". Nomes berarti ...;rakyat;sendiri;pemerintah;pemerintahan;#;D
9;Pengertian daerah otonom yang selanjutnya disebut daerah terdapat dalam pasal ... UU tentang pemerintahan daerah.;1 ayat (3);1 ayat (4);1 ayat (5);1 ayat (6);#;A
9;Negara Indonesia adalah negara ? ...;fasis;hukum;sosialis;komunis;#;B
9;Bentuk Negara Indonesia adalah ? ...;Federal;Serikat;Kesatuan;monarki;#;C
9;Negara Indonesia adalah negara kesatuan yang berbentuk republik. Pernyataan ini sesuai dengan UUD 1945 pasal ? ...;1;2;3;4;#;A
9;Negara kesatuan dimana pemerintah daerah memiliki kekuasaan untuk mengatur dan mengurus rumah tangganya sendiri berdasarkan kebutuhan dan potensi daerah masing-masing. Pengertian negara kesatuan ini menggunakan sistem ? ...;sentralisasi;desentralisasi;dekonsentrasi;tugas pembantuan;#;B
9;Awalnya negara Indonesia hanya memiliki 8 provinsi. Gubernur dari Provinsi Jawa Timur pada waktu itu adalah ? ...;Sutardjo Kartohadikusumo;R. Panji Suroso;R. A. Soerjo;Mr. J. Latuharhary;#;C
9;Manakah yang bukan merupakan kedelapan provinsi Indonesia pada awal berdirinnya ? ...;Provinsi Bali;Provinsi Sumatera;Provinsi Sunda Kecil;Provinsi Maluku;#;A
9;Di bawah ini yang bukan merupakan nama provinsi yang ada di Indonesia adalah ? ...;Banten;Bangka Belitung;Mataram;Gorontalo;#;C
9;Provinsi ke--33 adalah ? ...;Maluku;Maluku Utara;Papua;Papua Barat;#;D
9;Pelimpahan wewenang pemerintahan oleh pemerintah kepada gubernur sebagai wakil pemerintah dan atau kepada instansi vertikal di wilayah tertentu. Pernyataan ini adalah pengertian dari asas ? ...;sentralisasi;desentralisasi;dekonsentrasi;tugas pembantuan;#;C
9;"Bersama gubernur, bupati dan walikota membentuk perda.";Melakukan pengawaswan;Menghormati kedaulatan rakyat;Memberikan pendapat dan pertimbangan kepada pemerintah;Meningkatkan taraf kehidupan rakyat;#;D
9;Undang-undang tentang Pemerintahan daerah adalah ? ...;UU No. 20 Tahun 2003;UU No. 32 Tahun 2004;UU No. 34 Tahun 2004;UU No. 16 Tahun 2004;#;B
9;Perimbangan keuangan antara pemerintah pusat dan pemerintah daerah diatur dalam ? ...;UU No. 32 Tahun 2004;UU No. 33 Tahun 2004;UU No. 25 Tahun 2004;UU No. 6 Tahun 2004;#;B
9;Daerah yang bersifat otonom adalah ? ...;kabupaten;negara;desa;bangsa;#;A
9;"Gubernur, bupati, walikota dipilih melalui pemilu. Hal ini sesuai dengan isi pasal ... dalam undang-undang pemerintahan daerah.";18 ayat (1);18 ayat (2);18 ayat (3);18 ayat (4);#;C
9;Di bawah ini faktor yang membentuk kebijakan publik adalah ? ...;Adanya aspirasi atau tuntutan dari masyarakat;Mengikat anggota masyarakat;Mengena langsung pada semua anggota masyarakat;Kewajiban pemerintah;#;A
9;"Apabila kebijakan publik tidak menjamin adanya kepastian hukum dalam masyarakat, maka pelaksanaannya ...";masyarakat langsung melakukan demonstrasi;"tidak menanggapi, karena tidak bersangkutan";tetap mematuhi semua kebijakan publik;kurang mendapat tanggapan dari masyarakat;#;D
9;Yang bukan termasuk dalam lembaga pembuat kebijakan publik di negara kita adalah ? ...;DPR;DPRD;DPD;Senat;#;D
9;Bangsa Indonesia membentuk Negara Kesatuan yang berdasarkan kepada ......;proklamasi kemerdekaan dan tujuan nasional;kesatuan dan persatuan;kemerdekaan dan pembangunan;Pancasila dan UUD 1945;#;D
9;"Berikut merupakan tujuan nasional bangsa Indonesia, kecuali ...\...";mencerdaskan kehidupan bangsa;melindungi segenap bangsa Indonesia dan seluruh tumpah darah Indonesia;memajukan kesejahteraan umum;ikut melaksanakan ketertiban dunia berdasarkan wilayah dan hubungan internasional;#;D
9;Orang-orang yang secara hukum merupakan anggota dari suatu negara merupakan pengertian dari ...;pemerintah;warga negara;pribumi;pendatang;#;B
9;"Hak setiap warga negara Indonesia adalah sebagai berikut, kecuali ......";hak memilih dan dipilih dalam pemerintahan;hak menjadi anggota angkatan bersenjata;hak kekebalan hukum;hak mendapatkan perlindungan secara hukum;#;C
9;Unsur-unsur konstitutif sebuah negara adalah . . . .;"legislatif, eksekutif, dan yudikatif";"rakyat, wilayah, dan pemerintah";"rakyat, wilayah, dan pengakuan negara lain";"wilayah, pemerintah, dan pengakuan negara lain";#;B
9;Unsur deklaratif adalah unsur yang merupakan suatu syarat supaya suatu negara itu dapat mengadakan hubungan dengan ......;rakyatnya;wilayahnya;negara lain;pemerintah daerah;#;C
9;Organisasi yang berwenang untuk merumuskan dan melaksanakan keputusan-keputusan yang mengikat bagi seluruh penduduk di dalam wilayahnya. Hal tersebut adalah pengertian dari .....;pemerintah;Ormas;Organda;penduduk;#;A
9;Negara mempunyai kekuasaan untuk memaksa semua penduduknya agar menaati Undang-Undang dan melaksanakannya dengan semua cara (termasuk dengan paksaan) yang tersedia karena pemerintah merupakan pemegang ... tertinggi.;keputusan;kedaulatan;monopoli;keadilan;#;B
9;Badan yudikatif disebut juga dengan badan ...;perekonomian;peradilan;perundang-undangan;perwakilan;#;C
9;Kekuasaan suatu negara dalam mengatur rumah tangganya sendiri beserta seluruh rakyat yang ada di dalamnya tanpa campur tangan dari negara lain disebut juga dengan ......;kedaulatan rakyat;kedaulatan umum;kedaulatan ke luar;kedaulatan ke dalam;#;D
9;"Pengakuan dari negara lain terhadap suatu negara dibedakan menjadi dua, yaitu ......";pengakuan aktif dan pasif;pengakuan positif dan negatif;pengakuan de facto dan de jure;pengakuan ke dalam dan ke luar;#;C
9;Fungsi pertahanan NKRI untuk menjaga kemungkinan ada serangan dari luar negeri (asing) ada pada ...;POLRI;ABRI;KPU;Komnas HAM;#;B
9;Bentuk pemerintahanan kerajaan disebut juga dengan istilah ......;perserikatan;kesatuan;monarki;republik;#;C
9;"Menurut Montesquieu, negara memiliki tiga fungsi, yaitu legislatif, eksekutif, dan yudikatif. Ketiga fungsi tersebut oleh Immanuel Kant disebut dengan istilah ......";Trias Politika;Tri Tunggal;One of Three;Three to One;#;A
9;Fungsi pengawasan terhadap pelaksanaan peraturan perundang-undangan agar ditaati oleh segenap bagian dari bangsa dan negara disebut ......;legislatif;eksekutif;yudikatif;primitif;#;C
9;Apakah kalian merasa bahwa kalian yakni mahluk sosial ? Alasannya ...;Ya. Karena saya bahagia bederma kepada orang lain;Tidak. Karena saya bisa mencukupi seluruh kebutuhan saya sendiri;Ya. Karena saya aktif dalam acara di organisasi sosial;Ya. Karena saya selalu hidup bermasyarakat;#;D
9;"Kita semua yakni warga negara Indonesia, sebab itu negara Indonesia harus kita bela. Mengapa negara kita harus kita bela ?";Karena diperintah oleh para pemimpin bangsa;Karena merupakan kewajiban kita bersama;Karena kami ingin menjadi satria nasional;Karena kami bercita-cita menjadi TNI;#;B
9;Perhatikan pernyataan dibawah ini: 1. Rakyat yang hidup menetap 2. Wilayah tertentu 3. Pemerintah yang berdaulat 4. Undang-undang Dasar Pernyataan tersebut diatas yang merupakan unsur negara yakni ...;"1, 2, dan 3";"2, dan 3";"2, 3, dan 4";"1, 2, 3, dan 4";#;A
9;Salah satu fungsi negara yakni fungsi pertahanan. Untuk melakukan fungsi tersebut maka Negara Indonesia membentuk ...;POLRI;UUD;TNI;Pemerintah;#;C
9;Untuk mengatur kehidupan negara yang kondusif dan tentram maka negara menciptakan ...;Negara dalam keadaan darurat;Kerjasama dengan negara adidaya;Peraturan perundang-undangan;Mobilisasi tentara ke negara lain;#;C
9;Komponen utama dalam melakukan kiprah dan fungsi penertiban negara yakni ...;Seluruh rakyat Indonesia;TNI;Seluruh lembaga-lembaga negara;POLRI;#;A
9;"Membina persatuan dan kesatuan bangsa sanggup mewujudkan ketahanan nasional, untuk itu kita harus menghindari perilaku negatif menyerupai ...";Nasionalisme;Ekstrimisme;Kekerabatan;Patriotisme;#;B
9;Setiap warga negara berhak dan wajib ikut serta dalam perjuangan pembelaan negara. Bentuk penyelenggaraan perjuangan pembelaan Negara sanggup dilakukan melalui ...;Bekerja keras;Mengumpulkan harta kekayaan sebanyak-banyaknya;Pengabdian sesuai dengan pofesi;Bekerjasama dengan militer asing;#;C
9;"Tentukan pilihan anda, manakah pernyataan yang paling benar ?";Tentara Nasional Indonesia dan POLRI keduanya merupakan alat negara yang menjaga ketertiban dan keamanan masyarakat;Tentara Nasional Indonesia berperan dalam bidang pertahanan negara sedangkan POLRI berperan dalam bidang keamanan negara;Tentara Nasional Indonesia berperan dalam bidang keamanan negara dan POLRI berperan dalam bidaang pertahanan negara;Tentara Nasional Indonesia dan POLRI menyatu berperan dalam bidang pertahanan dan keamanan Negara;#;B
9;Pembinaan semangat persatuan dan kesatuan sangat diharapkan dalam perjuangan ...;Meningkatakan taraf hidup rakyat;Memelihara hasil pembangunan;Menambah kekayaan budaya;Mewujudkan ketahanan nasional;#;D
9;Alat negara yang paling bertanggungjawab mewujudkan keamanan dan ketertiban masyarakat yaitu\...;TNI;KAMRA;HANSIP;POLRI;#;D
9;Bentuk ancaman militer antara lain\...;Pemberontakan bersenjata;kerusuhan antar suku bangsa;pertikaian antar pemuda;permpokan bersenjata;#;A
9;Organisasi keamanan desa (OKD) dan organisasi perlawanan rakyat (OPR) muncul pada priode\...;1958 - 1960;1958 - 1962;1965 - 1966;1966 - 1971;#;B
9;Contoh prilaku rela berkorban yaitu..;menghindari sikap egois dan masa bodoh\...;selalu membantu tetangga dekat;suka mengalah dalam pergaulan;bersedia memberikan sumbangan dana setiap ada pembangunan;#;A
9;Negara Kesatuan Republik Indonesia adalah milik dari\...;seluruh pejabat negara;seluruh WNI;para pendiri negara;para pejuang bangsa;#;B
9;"Secara de facto, negara Indonesia berdiri sejak 17 Agustus 1945, karena pada saat itu\...";PPKI bersidang untuk membentuk pemerintahan;Belanda mengakui kedaulatan RI;Tentara Jepang yang menjajah Indonesia menyerah kepada sekutu.;Indonesia telah memenuhi unsur-unsur berdirinya negara;#;D
9;"Tujuan bangsa Indonesia dalam mendirikan negara yaitu tercantum di dalam pembukaan UUD 1945 alenia ke 4 antara lain, melindungi segenap bangsa Indonesia dan \...";Seluruh tumpah darah Indonesia;seluruh penduduk Indonesia;seluruh rakyat Indonesia;seluruh orang yang berada di Indonesia;#;A
9;Penjelasan pasal 37 ayat 1 UU RI nomor 3 tahun 2003 menegasakan bahwa pendidikan kewarganegaraan dimaksudkan untuk membentuk peserta didik menjadi manusia yang\...;memiliki rasa kebangsaan dan cinta tanah air;memiliki rasa cinta budaya daerah;bertaqwa kepada tuhan yang maha Esa;cerdas dan terampil;#;A
9;Pasal 1 ayat 1 UU nomor 3 tahun 2002 menegaskan bahwa TNI merupaka\...;komponen utama dalam pertahanan Negara;komponen utama dalam kemanana Negara;Alat utama dalam penegakkan hukum;alat utama dalam pembangunan bangsa;#;A
9;Pasal 27 ayat 3 UUD 1945 menyebutkan bahwa setiap warga negara berhak dan wajib ikut serta dalam \...;pertahanan negara;upaya pembelaan negara;memerangi teroris;pembangunan bangsa;#;B
9;UUD 1945 pasal 30 ayat 1 ditegaskan bahwa "tiap-tiap warga negara berhak dan wajib ikut serta dalam\...;usaha pemberantasan tiga buta;usaha memberantas narkoba;usaha pertahanan dan keamanan negara;usaha memberantas tindak kriminal;#;C
9;Ruslan Abdul Gani (1979) menyatakan tidak akan terjadi stabilitas tanpa ada kemakmuran dan tidak akan terjadi kemakmuran tanpa\...;tujuan dengan dasar negara;tujuan dengan alat negara;fungsi negara alat negara;tujuan dengan fungsi negara;#;D
9;Wilayah Administrasi adalah wilayah kerja gubernur selaku\...;wakil pemerintah;wakil presiden;wakil menteri dalam negeri;penguasa tunggal di propinsi;#;A
9;COntoh dampak positif pelaksanaan otonomi daerah adalah\...;munculnya sikap egosentrisme daerah;hilangnya segala bentuk kejahatan dalam masyarakat;kesejahteraan warga di daerah semakin berkembang;"hilangnya korupsi, kolusi dan nepotisme pusat";#;C
9;DPRD sebagai badan legislatif di daerah mempunyai kewajiban pokok\...;memperhatikan keputusan kepala daerah;membuat peraturan desa;mengangkat kepala daerah;menetapkan peraturan daerah;#;D
9;Pasal 18 UUD 1945 menghendaki adanya undang-undang organik tentang\...;pemerintah daerah;otonomi daerah;hak dan kewajiban daerah;keuangan daerah;#;A
9;Menurut ketentuan UU no 32 tahun 2004 bupati dipilih oleh\...;rakyat langsung;presiden;DPRD kabupaten;gubernur;#;A
9;Tugas pokok dari kepala daerah adalah\...;memimpin pembangunan daerah;melaksanakan anggaran pendapatan belanja daerah;memberantas korupsi daerah;memimpin penyelenggaraan pemerintah daerah;#;D
9;Pasal 25 UU 32 tahun 2004 mengatur tentang tugas dan wewenang;kepala daerah;gubernur;bupati;DPRD;#;A
9;Prilaku warga negara dalam mempengaruhi kebijakan publik dinamakan\...;partisipasi;kreativitas;disiplin;patuh;#;A
9;NOrma yang dibuat oleh pejabat yang berwenang disebut norma\...;kesusilaan;hukum;kesopanan;adat;#;B
9;Kebijakan publik serangkaian tindakan yang mempunyai tujuan tertentu yang diikuti dan dilaksanakan oleh pelaku atau sekelompok pelaku guna memecahkan masalah tertentu. kalimat tersebut merupakan pengertian kebijakan publik menurut pendapat\...;Anderson;Dye;Kartasasmita;Edward III;#;A
9;Program keluarga berencana (KB) merupakan contoh kebijakan publik yang berbentuk\...;Program;proyek;peraturan perundang-undangan;pidato;#;A
9;Kebijakan publik yang berupa penyerapan sumber-sumber material dari masyarakat luas adalah merupakan makna dari kebijakan publik yang bersifat\...;distributif;ekstratif;regulatif;partisipatif;#;B
9;Berikut ini merupakan contoh-contoh kebijakan publik yang berupa peraturan-peraturan yang bersifat tertulis adalah\...;keputusan presiden dan pidato presiden;pidato presiden dan pidato bupati;Undang-undang dan peraturan daerah;peraturan daerah dan pidato bupati;#;C
9;Gaya atau aliran seni rupa yang penggambaranya sesuai dengan kenyataan hidup adalah aliran / gaya ....;Gaya Romantis;Gaya Naturalis;Gaya Abstrak;Gaya Realis;#;B
9;Impresionisme adalah gaya atau aliran seni rupa yang penggambarannya sesuai dengan kesan sesaat obyek yang dilukis. Perupa Nusantara yang memelopori gaya ini adalah :;S. Sudjojono;Raden Saleh;Claude Monet;Afandi;#;A
9;"Gaya Surealisme adalah Aliran atau gaya dalam seni rupa yang penggambarannya melebih-lebihkan kenyataan, Perupa mancanegara yang memelopori gaya ini adalah ...";Salvador Dali;Van Gogh.;Arnold;Elvis;#;A
9;"Suatu gaya dalam seni rupa yang mengandung pengertian suatu bentuk yang sukar dikenali, Suatu gaya yang lebih sederhana bahkan bentuknya sama sekali meninggalkan bentuk alam dan bentuk karyanya berupa susunan garis, bentuk dan warna yang terbebas dari bentuk alam disebut gaya ......";Surealisme;Ekspresionisme.;Impresionisme.;Abstraksionisme;#;D
9;"Dalam sebuah pameran lukisan, penataan lukisan dapat dipasang dengan patokan rata atas, rata tengah dan rata bawah. Penataan yang paling nyaman untuk dinikmati adalah...";Rata atas;Rata tengah;Rata bawah;Rata dan bawah;#;B
9;Menata ruang pameran adalah tugas seksi ....;Seksi Humas;Seksi Penerima Tamu;Seksi Dekorasi;Seksi Dokumentasi;#;C
9;Pencipta lagu " Bagimu Negeri " adalah ....;WR Supratman;L. Manik;Simanjuntak;Koesbini;#;C
9;Lagu "My heart will go on" dinyanyikan oleh ...;Elvis Presly;Cellion Dion;Michel Jakson;Steve Wonder;#;B
9;Penggunaan sisten 7 nada menjadi 12 nada yang digunakan music barat adalah...;Tangga Nada Diatonis;Tangga Nada Pentatonis;Tangga Nada Debussy;Tangga Nada Kromatis;#;D
9;"Paduan musik yang dibentuk secara cermat dari berbagai alat musik seperti musik gesek, tiup dan perkusi disebut ......";orchestra;band;opera;acapella;#;A
9;Lagu yang berjudul " Selir Hati" yang digunakan untuk ilustrasi musik sinetron Mawar Melati merupakan karya dari ....;Drive;Ungu;D'Masiv;The Rock;#;B
9;Instrumen musik yang sumber bunyinya berasal dari senar atau dawai adalah....;Gitar;Recorder;Keyboard;Dram;#;A
9;Berikut ini yang tidak termasuk tanda tempo cepat adalah ....;alegro;allegretto;Adagio;andante;#;C
9;Lagu " Tanduk Majeng" berasal dari daerah ....;Jawa Tengah;Jawa Barat;Jawa Timur;Kalimantan;#;C
9;Ekspresi langsung dari angan- angan dan perasaan musikal seseorang pada saat bermain musik dikenal sebagai ...;aransemen;tramsmisi;improvisasi;komposisi;#;C
9;Aliran ketukan yang berurutan mengikuti beragam variasi gerak melodi dalam musik dinamakan ......;Birama;Durasi;Harmoni;Irama;#;D
9;Lagu" PELAN -- PELAN SAJA " dinyanyikan dan dipopulerkan oleh ... ;Letto;Drive;Nidji.;Kotak;#;A
9;Salah satu lagu Nasional yang bertemakan tentang isi sumpah pemuda karya L. Manik adalah .....;Satu Nusa Satu Bangsa;Bagimu Negeri;Garuda Pancasila;Indonesia Tetap Merdeka;#;A
9;"Dengan adanya pagelaran musik, seseorang memiliki kesempatan untuk menyampaikan pesan- pesan sosial lewat karya seni kepada penikmat seni. Hal ini merupakan manfaat pagelaran sebagai ...";Media ekspresi;Media pengembang bakat;Media komunikasi;Media Apresiasi;#;C
9;Berikut ini yang merupakan contoh tari yang berasal dari Kabupaten Nganjuk adalah....;Tari Soyong;Tari Bedhaya;Tari Kuda Lumping;Tari Mung Dhe;#;D
9;Berikut ini yang bukan merupakan komponen pokok seni tari adalah ...;Tata Rias;Iringan Tari;Usia Penari;Gerak;#;C
9;"Desain kelompok yang membagi kelompok utama menjadi kelompok-kelompok kecil dan menempatkan dalam desain-desain lantai yang sama pada daerah-daerah berimbang pada stage / panggung, disebut:";Unison;Balance;Broken;Selang-seling;#;B
