Kelas;Soal;A;B;C;D;E;Jawaban
7;Makna proklamasi kemerdekaan bagi bangsa Indonesia adalah...;perjuangan terakhir bangsa Indonesia;kewajiban bangsa Indonesia;tujuan akhir bangsa Indonesia;titik puncak perjuangan bangsa Indonesia;#;D
7;Kemerdekaan merupakan hak bagi setiap warga negara dalam kehidupannya. Hakikat kemerdekaan di maksud adalah...;setiap orang bebas melakukan sesuatu sekehendak hatinya.;setiap orang bebas berbuat tanpa terikat aturan.;kebebasan untuk berbuat dengan tidak melanggar norma yang berlaku.;bebas dari penderitaan yang diakibatkan oleh penjajah.;#;C
7;Faktor penyebab utama rakyat Indonesia sering gagalnya dalam perjuangan mengusir penjajah di masa lalu adalah...;persenjataan rakyat Indonesia kalah canggih dibanding penjajah;perlawanan banyak dipimpin oleh para ulama dan tokoh masyarakat;perlawanan rakyat Indonesia masih kedaerahan dan belum bersatu;para pejuang bangsa Indonesia bermental lemah;#;C
7;Contoh sikap memaknai Proklamasi Kemerdekaan Indonesia dan UUD 1945 adalah...;Rela berkorban harta agar terpilih menjadi pemimpin negara;Mentaati segala bentuk peraturan yang berlaku di masyarakat;Berani menentang bangsa-bangsa yang datang dari Barat;Bersedia ikut membela negara apabila dibutuhkan;#;B
7;Sikap bangsa Indonesia untuk menghapuskan segala bentuk penjajahan di seluruh dunia, seperti yang tercantum dalam Pembukaan UUD 1945 alinea IV adalah dengan alasan...;penjajahan bertentangan dengan perikemanusiaan dan perikeadilan;penjajahan dilakukan oleh bangsa barat untuk mengambil kekayaan rempah-rempah;penjajah selalu membawa budaya barat yang tidak sesuai kepribadian bangsa;Belanda adalah penjajah yang paling lama menguasai wilayah Indonesia;#;A
7;Proklamasi kemerdekaan merupakan pernyataan kedaulatan Negara Indonesia. Hal ini mengandung makna bahwa...;Negara Indonesia dapat menentukan masa depan bangsa tanpa campur tangan negara lain;Negara Indonesia tidak akan berhubungan lagi dengan bangsa-bangsa yang pernah menjajah.;Negara Indonesia akan meminta tanggung jawab negara penjajah untuk mengganti kerugian masa lalu;Bangsa Indonesia bertekad untuk menentang segala bentuk penjajahan di dunia;#;A
7;Tugas dan kewajiban pelajar dalam mengisi kemerdekaan Indonesia sekarang ini adalah dengan cara...;rajin belajar agar tidak dimarahi orang tua;menuntut ilmu pengetahuan dengan sungguh-sungguh;aktif dalam semua organisasi di masyarakat;senang dalam kegiatan ekstra kurikuler sekolah;#;B
7;Partisipasi yang dituntut dari setiap warga negara dalam mengisi kemerdekaan dapat dilakukan dengan cara...;aktif berperan serta dalam pembangunan sesuai profesinya;ikut serta memerangi musuh dari luar negeri;membangun rumah sederhana di dekat sungai;naik kereta api tanpa membayar karcis;#;A
7;Sikap dan perilaku yang harus ditunjukkan warga negara dalam meneruskan cita-cita pahlawan bangsa adalah dengan cara...;pantang menyerah dalam merebut jabatan di pemerintahan;suka membantu orang lain supaya disebut pahlawan bangsa;mentaati peraturan yang menguntungkan kita;rela berkorban untuk kepentingan bangsa tanpa pamrih;#;D
7;Usaha yang dapat dilakukan siswa dalam mewujudkan cita-cita proklamasi adalah ...;harus menjadi anggota TNI;menjaga perbatasan wilayah;ikut mengangkat senjata;belajar yang rajin untuk kemajuan bangsa;#;D
7;Sebagai generasi penerus perjuangan bangsa, kita wajib menghargai jasa-jasa para pahlawan dengan cara...;menjadikan namanya sebagai nama jalan;tabur bunga pada peringatan hari pahlawan;melanjutkan perjuangan dengan pembangunan di segala bidang;menuntut kepada pemerintah untuk mendapat penghargaan;#;C
7;Hubungan antara Proklamasi dengan Pembukaan UUD 1945 adalah sebagai berikut...;Proklamasi dan Pembukaan UUD 1945 adalah sama-sama sumber hukum.;Pembukaan UUD 1945 merupakan uraian terinci dari Proklamasi Kemerdekaan;Pembukaan UUD 1945 merupakan sumber hukum bagi Proklamasi Kemerdekaan.;Pembukaan UUD 1945 terdiri dari 4 alinea dan 4 pokok pikiran;#;B
7;Pokok pikiran ke-3 yang terkandung dalam Pembukaan UUD 1945 adalah ...;negara berdasarkan atas persatuan;negara hendak mewujudkan keadilan sosial bagi seluruh rakyat Indonesia;negara yang berkedaulatan rakyat;negara berdasarkan atas Ketuhanan Yang Maha Esa;#;C
7;Sidang PPKI pada tanggal 18 Agustus 1945 menetapkan bahwa negara Indonesia secara de facto memiliki...;wilayah yang luas;rakyat Indonesia yang banyak;pemerintahan yang sah dan berdaulat;pengakuan kedaulatan dari pemerintah Belanda;#;C
7;Sistem pemerintahan Negara Indonesia adalah berdasarkan konstitusional. Hal ini berarti ...;memberikan wewenang kekuasaan yang luas kepada pemerintah;pemerintahan Indonesia dijalankan berdasarkan hukum;meminimalkan peran pemerintah;menghapus kekuasaan pemerintah;#;B
7;Sikap positif yang harus diwujudkan untuk meneladani suasana kebatinan proses perumusan konstitusi pertama adalah...;mengutamakan persatuan dan kesatuan bangsa;mengutamakan kepentingan pribadi dan golongan;meyakini bahwa perbedaan pendapat merupakan suatu hal yang tidak dibenarkan;meyakini bahwa pihak yang kuatlah yang didengar pendapatnya;#;A
7;Perilaku positif warga negara terhadap pelaksanaan nilai-nilai konstitusi dapat dilakukan dengan cara...;menjunjung dan melaksanakan hukum yang berlaku;melaksanakan peraturan negara yang menguntungkan pribadi;aktif menegakan hukum dengan menghalalkan segala cara;aktif menjadi pengacara untuk mendapatkan imbalan yang besar;#;A
7;Masyarakat harus memiliki sikap positif dalam mendukung pelaksanaan pasal 33 UUD 1945 yakni dengan cara...;aktif mensukseskan pelaksanaan pemilu yang bebas;berpartisipasi dalam kegiatan donor darah;ikut serta dalam organisasi kepramukaan;membayar pajak tepat waktu;#;D
7;Lembaga Negara yang berwenang mengubah dan menetapkan UUD 1945 adalah ...;Mahkamah Konstitusi;Presiden dan Wakil Presiden;Dewan Perwakilan Rakyat;Majelis Permusyawaratan Rakyat;#;D
7;Salah satu tujuan Negara RI yang tercantum dalam Pembukaan UUD 1945 alinea IV adalah ...;melindungi segenap kekuasaan negara dan seluruh pimpinannya;memajukan kesejahteraan rakyat pendukung pemerintahan;ikut melaksanakan ketertiban negara-negara ASEAN;mencerdaskan kehidupan bangsa;#;D
7;Setiap manusia memiliki kebebasan menggunakan hak, tetapi pada hakekatnya hak tersebut bersifat...;bebas dan bertanggung jawab;sempit dan terbatas;luas tetapi terbatas;bebas tetapi terbatas;#;D
7;Setiap manusia wajib menyadari bahwa setiap hak itu selalu diimbangi dengan...;sanksi;kewajiban;tanggung jawab;kebebasan;#;B
7;Berikut adalah piagam-piagam yang menjunjung HAM yang muncul di negara Inggris, kecuali...;UDHR;Habeas Corpus Act;Bill of Rights;Magna Charta;#;A
7;Membayar uang sekolah bagi seorang siswa termasuk...;hak;kewajiban;kewenangan;kesenangan;#;B
7;Yang termasuk hak asasi pribadi meliputi sebagai berikut, kecuali...;hak memeluk agama;hak mengeluarkan pendapat;hak memiliki sesuatu;hak berorganiasi;#;C
7;Yang termasuk hak asasi ekonomi adalah sebagai berikut, kecuali...;hak membeli;hak mengadakan perjanjian;hak memilih pekerjaan;hak memajukan negara;#;D
7;Semboyan liberty, egality dan fraternity adalah semboyan dari negara perintis HAM yakni...;Indonesia;Perancis;Amerika;Inggris;#;B
7;Universal Declaration of Human Rights disyahkan oleh PBB pada tanggal;10 Nopember 1948;10 Desember 1908;10 Desember 1948;10 Nopember 1908;#;C
7;Indonesia secara khusus mengatur tentang HAM tercantum pada pasal...;27-28;28A-28J;29;36A-36C;#;B
7;Berikut ini termasuk hak siswa di sekolah, kecuali...;menerima rapot;bertanya;mengikuti ulangan;belajar;#;C
7;Kelahiran UUD 1945 dibandingkan UDHR maka UUD 1945 ...;menjiplak UDHR;dibuat sesudah UDHR;bersamaan UDHR;lebih dahulu dibuat dibandingkan UDHR;#;D
7;Pengadilan HAM bertugas menangani ...;pelanggaran HAM berat;pelanggaran HAM;pencurian HAM;pembunuhan;#;A
7;Komnas HAM diatur dengan UU HAM Nomor...;8 Tahun 1998;39 Tahun 1999;10 Tahun 1999;9 Tahun 1998;#;B
7;Pengadilan HAM menyatu dengan...;Peradilan Umum;Peradilan Agama;Peradilan Militer;Peradilan Administrasi;#;A
7;Lembaga swadaya masyarakat yang termasuk lembaga perlindungan HAM adalah...;Jarkot;ELSAM;Humanika;Green Peace;#;B
7;LBH dalam menjalankan tugas bersifat pengabdian dan profesional. Profesional artinya tindakannya sesuai dengan...;tugas yang dibebankan;peraturan masyarakat;keahliannya;keinginan masyarakat;#;C
7;Berikut termasuk fungsi dari Komnas HAM, kecuali...;penyelidikan;penyuluhan;mediasi;pemantauan;#;B
7;Contoh pelanggaran HAM yang sering dilakukan perorangan adalah...;penyitaan;penjajahan;penganiayaan;penggusuran;#;C
7;Contoh pelanggaran berat HAM yang termasuk tindak kejahatan terhadap kemanusiaan adalah...;penipuan;perbudakan;pencurian;pemalsuan;#;B
7;Lembaga perlindungan HAM yang melindungi korban tindak kekerasan dan orang hilang adalah...;kepolisian;LBH;Kontras;Komnas HAM;#;C
7;Akibat dari banyaknya pelangaran HAM adalah...;rakyat pedesaan menderita;kekacauan di kota-kota;pemimpin malas bekerja;kesengsaraan masyarakat;#;D
7;Yang termasuk pelanggran HAM berat adalah...;pencurian;perampokan;kejahatan terhadap manusia;genosida;#;D
7;Sikap siswa yang seharusnya dilakukan dalam upaya penegakan HAM di sekolah adalah...;mempelajari tata tertib sekolah;mematuhi perintah guru di sekolah;mematuhi tata tertib di sekolah;belajar dengan giat dan rajin;#;C
7;Contoh pelaksanaan instrumen HAM di sekolah adalah...;mengunjungi teman yang sakit;memakai pakaian seragam sesuai ketentuan;mengikuti kegiatan karang taruna;turut serta dalam diskusi kelompok;#;B
7;Dukungan warga negara dalam penegakan HAM adalah...;melaksanakan instrumen HAM;mendaftarkan diri menjadi anggota Komnas HAM;turut menyelidiki berbagai kasus HAM;membantu polisi menangkap penjahat;#;A
7;Berikut ini adalah arti dari pendapat, kecuali...;ide;gagasan;buah pikir;bebas dari tekanan;#;D
7;Tata cara mengemukakan pendapat secara tulisan antara lain sebagai berikut, kecuali...;diskusi;pamflet;selebaran;brosur;#;A
7;Tata cara mengemukakan pendapat secara lisan antara lain sebagai berikut ...;membisu;diskusi;mogok makan;teaterikal;#;B
7;Mengemukakan pendapat selain tulisan dan lisan antara lain melalui...;teaterikal;pidato;surat kabar;musyawarah;#;A
7;Dalam UUD 1945 yang mengatur kebebasan mengemukakan pendapat diatur dalam pasal...;27;28;29;30;#;B
7;Kemerdekaan mengeluarkan pendapat sangat penting bagi kehidupan demokrasi karena akan membawa dampak positif antara lain sebagai berikut, kecuali:;membiasakan masyarakat untuk berfikir kritis dan reponsip;merasa ikut memiliki dan ikut bertanggung jawab atas kemajuan bangsa dan negara;dapat mengemukakan pendapat sepuas-puasnya;meningkatkan demokrasi dalam kehidupan sehari-hari;#;C
7;Penyampaian pendapat di muka umum dengan cara arak-arakan disebut...;demonstrasi;pawai;mimbar bebas;rapat umum;#;B
7;Undang-undang yang mengatur tentang Penyiaran yaitu...;UU No. 30 Tahun 2002;UU No. 31 Tahun 2002;UU No. 32 Tahun 2002;UU No. 33 Tahun 2002;#;C
7;Undang-undang yang mengatur tentang Pers yaitu...;UU No. 40 Tahun 1999;UU No. 41 Tahun 1999;UU No. 40 Tahun 1998;UU No. 41 Tahun 2000;#;A
7;Undang-undang yang mengatur tentang Kemerdekaan Menyampaikan Pendapat di Muka Umum adalah...;Undang-undang No. 8 Tahun 1998;Undang-undang No. 9 Tahun 1998;Undang-undang No. 10 Tahun 1998;Undang-undang No. 11 Tahun 1998;#;B
7;Tata cara penyampaian pendapat di muka umum harus diberitahukan secara tertulis kepada...;Polri;Camat;Walikota;Gubernur;#;A
7;Pemberitahuan harus disampaikan oleh pemimpin atau penanggung jawab, tiap seratus orang pelaku harus ada ... orang penanggung jawab;4;5;6;7;#;B
7;Pemberitahuan selambat lambatnya ... jam sebelum kegiatan dimulai telah diterima Polri setempat;2 x 24 jam;3 x 24 jam;4 x 24 jam;5 x 24 jam;#;B
7;Kewajiban dan tanggung jawab warga negara yang mengemukakan pendapat di muka umum antara lain sebagai berikut, kecuali...;menghormati hak-hak dan kebebasan orang lain;menghormati aturan-aturan moral yang diakui umum;menjaga dan menghormati keamanan dan ketertiban pribadi;mentaati hukum dan ketentuan peraturan perundang undangan yang berlaku;#;C
7;Penyampaian pendapat di muka umum tidak dapat dilaksanakan di tempat-tempat umum sebagai berikut, kecuali...;instalasi militer;rumah sakit;pelabuhan udara atau laut;lapangan olah raga;#;D
7;Pembatasan-pembatasan kemerdekaan mengemukakan pendapat akan berakibat :;munculnya sikap acuh tak acuh;munculnya kekecewaan masyarakat;terbentuknya penguasa yang pemerintahan yang jujur;mengancam stabilitas politik, ekonomi sosial budaya;#;D
7;Hari besar keagamaan yang tidak boleh untuk digunakan demo adalah sebagai berikut, kecuali...;Natal;Hari Raya Nyepi;Hari Raya Isa Al Masih;Proklamasi Kemerdekaan RI;#;D
7;Berikut adalah cara-cara penyampaian pendapat secara tertulis, kecuali...;petisi;diskusi;selebaran;spanduk;#;B
7;Berani menanggung resiko dari perbuatannya dan menghindari sikap buruk sangka dan lalai adlah pengertian...;tanggung jawab;komitmen;inisiatif;sportif;#;A
7;Yang dimaksud dengan disiplin adalah...;tidak mau menang sendiri dan ingkar janji;segera menyelesaikan pekerjaan rumah meskipun sedikit dan mudah;sikap taat dan patuhyang harus diwujudkan dalam perilaku sehingga taat dan patuh pada ketentuan-ketentuan yang berlaku;senang menyampaikan pendapat atau buah pikiran;#;C
7;Menghargai cara mengemukakan pendapat yang dilakukan secara benar dan bertanggung jawab antara lain :;menghormati hak-hak, tugas dan tanggung jawab orang lain;menghargai pendapat, pikiran atau gagasan orang lain;menghormati pimpinan baik di keluarga, masyarakat yang melaksanakan tugas demi kepentingan bangsa;tak menghormati aturan-aturan moral yang diakui umum;#;B
7;Penyampaian pendapat yang tanpa batas dan tidak bertanggung jawab akan menyebabkan hal-hal sebagai berikut, kecuali:;melahirkan suasana tidak tertib, kekacauan dan tidak aman;menciptakankan rasa kebersamaan;menimbulkan ancaman keselamatan umum;memunculkan rasa permusuhan, penghinaan, dendam;#;B
7;Cara menyampaikan pendapat yang dilakukan secara benar dan bertanggung jawab di lingkungan;mengutarakan pendapat dengan tetap menghormati ayah dan ibu sebagai orang tua;menerima pendapat yang baik untuk kepentinga keluarga tanpa rasa terpaksa;menghargai dan mendengarkan pendapat anggota keluarga yang lain sekalipun bertentangan dengan pendapat kita;memaksakan keinginan kepada orang tua;#;C
7;Membiasakan diri mengemukakan pendapat secara benar dan bertanggung jawab di lingkungan sekolah adalh sebagai berikut, kecuali...;selalu menghindari musyawarah di sekolah setiap menghadapi kegiatan;selalu hadir jika diundang dalam musyawarah yang diadakan oleh OSIS;selalu berusaha memberikan saran dan atau usul;selalu melaksanakan hasil musyawarah yang diadakan oleh OSIS;#;A
7;Ideologi dapat dijadikan suatu pedoman dalam suatu kegiatan untuk mewujudkan.....;kebenaran dan keadilan;nilai yang termuat didalamnya;kebersamaan;kebebasan dalam berfikir;#;A
7;Ideologi terbuka, mengandung makna bahwa nilai-nilai ideologi......;terbuka terhadap pemikiran dan perkembangan baru di masyarakat;tidak dapat dikompromikan dengan kemauan masyarakat;terbuka terhadap pengaruh yang datangnya dari Negara lain;tidak dapat dipaksakan oleh Negara lain;#;A
7;Suatu bangsa yang beraneka ragam ras,etnis,agama dan budaya akan diatur oleh suatu ideologi yang menjadi......;pengatur bangsa;pandangan bangsa;pemersatu bangsa;hukum bangsa;#;C
7;Dengan adanya ideologi dimaksudkan untuk mendidik masyarakat agar......;dapat mengemukakan pendapat sesuai dengan suara hati;tidak ada pemaksaan terhadap suatu peraturan;dapat meningkatkan kesejahteraan masyarakat;bertingkah laku sesuai dengan norma yang berlaku;#;D
7;Secara historis nilai-nilai pancasila itu sudah dimiliki oleh bangsa Indonesia sejak....;dipimpin oleh rakyatnya sendiri;pra kemerdekaan Indonesia;proklamasi kemerdekaan 17 Agustus 1945;bangsa Indonesia itu sudah bisa berdiri sendiri;#;B
7;Notonegoro terjadinya pancasila sebagai dasar filsafat Negara memuat hal sebagai berikut, keculi....;bahan;bentuk;tujuan;janji;#;D
7;Pancasila yang dinyatakan resmi rumusanya terdapat dalam...;Sidang BPUPKI;Jakarta carter;UUD 1945;Pembukaan UUD 1945;#;D
7;Sebagai sumber dari segala sumber hokum, pancasila memiliki fungsi....;tujuan bangsa;pemersatu bangsa;dasar Negara;perjanjian bangsa;#;C
7;Perilaku yang kurang sesuai dengan kreteria Nasionalisme Pancasila yaitu.....;ikut bekerja bakti di kampong;hanya bergaul dengan kelompoknya saja;menghormati orang lain;berbuat secara adil dan benar;#;B
7;Menghargai orang lain merupakan sikap orang yang merdeka,oleh sebab itu kebebasan yang diperoleh hendaknya......;dipergunakan sebagai alat menjadikan orang lain menjadi keluarga dalam rumah tangga;dipergunakan sebagai alat menjadikan orang lain merasa resah tidak bahagia;dipergunakan alat menjadikan orang lain tidak bahagia;dipergunakan sebagai alat orang lain merasa sejahtera dan bahagia;#;D
7;Penerapan nilai-nilai pancasila dapat dibangun dan ditumbuhkembangkan melalui proses...;sosialisasi dengan masyarakat;pembelajaran tentang nilai dan sikap yang sesuai dengan pancasila;perkembangan dan pertumbuhan sifat manusia;pembenahan diri;#;B
7;Di bawah ini merupakan usaha-usaha untuk melestarikan budaya bangsa, kecuali....;memasukkan nilai-nilai budaya bangsa melalui kurikulum pendidikan dasar di sekolah;mengadakan pertukaran budaya antar wilayah;memberikan dukungan moril dan materiil dalam upaya pembinaan sanggar budaya;menjakan budaya asing menjadi budaya bangsa;#;D
7;Menurut cara mengubah konstitusi,apabila konstitusi dalam merubahnya tidak memerlukan cara yang istimewa maka konstitusi tersebut bersifat......;rigit;fleksibel;tertulis;kaku;#;B
7;Bentuk pemerintahan pada masa konstitusi RIS ialah......;republik;federal;kesatuan;kerajaan;#;B
7;Berikut ini yang bukan merupakan sifat konstitusi adalah......;supel dan lemah;tertulis dan tidak tertulis;fleksibel;rigid;#;A
7;Istilah konstitusi berasal dari kata constituer kata constituer berasal dari bahasa......;Belanda;Inggris;Prancis;Italia;#;C
7;Konstitusi dalam arti hukum memerlukan syarat,yaitu.....;bentuknya sebagai naskah tertulis merupakan undang undang yang berlaku dalam suatu Negara;isinya merupakan suatu kebiasaan di masyaraka;merupakan suatu kesepakatan antara dua belah pihak;ditetapkan oleh masyarakat setempat;#;A
7;Jika sebuah konstitusi tidak mudah mengikuti perkembangan zaman,maka konstitusi tersebut bersifat......;fleksibel;rigid;kontinew;langgeng;#;B
7;Penyimpangan konstitusi pada masa orde baru adalah.....;penyelenggara yang otoriter;presiden adalah mandataris MPR;presiden mengangkat duta dan konsul;presiden mengangkat menteri Negara;#;A
7;UUD 1945 merupakan peraturan Negara yang tertinggi dalam......;urutan perundangan;tata urutan perundang-undangan;negara republic Indonesia;hararki hukum Indonesia;#;B
7;Lembaga yang memiliki wewenang mengubah UUD adalah......;MPR;presiden;DPR;MA;#;A
7;Salah satu manfaat adanya peraturan perundang- undangan adalah......;menghambat kreatifitas masyarakat;mengatur kehidupan masyarakat;menjaga keamanan dan ketertiban;memperluas KKN;#;B
7;UUD 1945 isinya telah banyak mengalami perubahan,hal ini disebabkan.....;masyarakat yang senantiasa berkembang;anjuran pemerintah;tuntutan masyarakat yang meminta untuk dirubah;disesuaikan dengan dinamika perkembangan masyarakat;#;D
7;Menurut Ismail Sunny perubahan konstitusi dapat terjadi karena hal sebagai berikut,kecuali...;permintaan Negara;penafsiran hokum;perubahan resmi;konvensi;#;A
7;Perubahan ketiga UUD 1945 terjadi pada tanggal...;19 Agustus 1999;18 Agustus 2001;10 Agustus 2000;10 Nofember 2001;#;D
7;Terjadinya pelanggaran terhadap suatu peraturan dapat menyebabkan ...;keresahan masyarakat;turunya martabat;cita-cita yang kandas;penderitaan yang berkepanjangan;#;A
7;Sikap positif kita terhadap peraturan perundangan dapat mendukung pribadi kita dalam menerapkan......;kesadaran;kedisiplinan;keinginan;keadilan;#;B
7;Di antara perundang-undangan di bawah ini yang tertinggi tingkatanya adalah....;peraturan pemerintah;perpu;keppres;undang-undang;#;D
7;Apabila perpu dibuat oleh presiden tidak mendapat persetujuan dari DPR maka;diajukan ke persidangan selkanjutnya;dicabut;tetap di sahkan;direvisi;#;B
7;Peraturan pemerintah diadakan untuk menjalankan......;TAP MPR;peraturan daerah;keppres;undang-undang;#;D
7;Tata urutan peraturan perundang-undangan RI berdasarkan pada ketetapan MPR nomor...;I/MPR/2000;II/MPR/2000;III/MPR/2000;IV/MPR/2000;#;C
7;Kekuasaan membuat undang-undang dipegang oleh suatu badan,yaitu....;badan eksekutif;badan konstituante;badan legeslatif;badan yudikatif;#;C
7;Proses penyusunan peraturan perundang-undangan dimulai dengan tahap inisiasi yaitu....;munculnya gagasan dalam masyarakat;penampungangagasan dari berbagai sumber;perumusan dalam bahasa hokum;pengundangan dalam lembaran Negara;#;A
7;RUU yang diajukan oleh presiden maupun DPR diproses melalui....;permusyawaratan dalam persdidangan DPR secara demokratis;pemilihan umum;beberapa kali masa sidang;proses yang rumit;#;A
7;Suatu upaya untuk menekan terjadinya korupsi di Indonesia dengan cara.....;menjadikan korupsi sebagai suatu pengalaman;meneliti hasil kekayaan Negara;menghukum seberat-beratnya koruptor;hanya disuruh mengganti uang saja;#;C
7;Di Indonesia kasus korupsi sulit diberantas, salah satunya disebabkan oleh.....;lemahnya hokum di Indonesia;hakim yang dapat dipermainkan;negara yang super power;aparat penegak hokum takut pada pemerintah yang berkuasa;#;A
7;Tindakan korupsi bertentangan dengan perbuatan pancasila pada sila ke......;satu dan dua;satu dan lima;empat dan lima;dua dan lima;#;D
7;Warga Negara yang melakukan tindakan pidana korupsi harus......;ditindak saj, besok akan terkena hokum karma;ditindak menurut hokum yang berlaku;ditindak menurut petunjuk dari penyelenggara Negara;ditindak menurut kehendaknya sendiri;#;B
7;PK berwenang untuk melakukan tindakan seperti dibawah ini, kecuali....;merampas harta kekayaan seseorang hasil darikorupsi;melakukan penyadapan dan merekam pembicaraan;meminta data kekayaan dan kekayaan tersangka kepada instansi terkait;memblokir rekening seseorang yang diduga hasil korupsi;#;A
7;Dalam menjalankan tugas dan wewenangnya, komisi pemberantasan korupsi berasaskan pada...;keterbukaan dan kejujuran;kepastian hokum dan proporsionalitas;kepandaian dan keahlian;akuntabilitas dan kecerdikan;#;B
7;Kain tenun adalah karya seni yang termasuk seni rupa terapan...;Murni;Dua dimensi;Trimatra;Tiga dimensi;#;B
7;Karya seni rupa trapan tiga dimensi mempunyai ukuran....;Panjang lebar dan tebal;Panjang lebar dan tinggi;Panjang dan lebar;Tinggi dan volume;#;B
7;Alat untuk menggambar motif batik di atas kain yang berisi cairan lilin atau malam panas disebut...;kuwas;ngawangan;canting;kain mori;#;C
7;Bentuk kubistis adalah bentuk benda yang menyerupai...;segitiga;lingkaran;segi lima;balok;#;D
7;Pembuatan karya seni terapan lebih memperhatikan aspek guna tanpa mengesampingkan nilai...;keutuhan;kedamaian;seni;universal;#;C
7;Teknik tuang cor biasanya di gunakan untuk membuat seni patung yang berbahan dasar...;kayu;tanah liat;batu andesit;tembaga;#;D
7;Kain tenun adalah karya seni yang termasuk seni rupa terapan...;murni;dua dimensi;trimatra;tiga dimensi;#;B
7;Garis berulang-ulang yang menimbulkan kesan gelap terang, gradasi, atau kesan tiga dimensi dalam mengambar di sebut juga dengan...;polintis;arsir;fiksatif;plakat;#;B
7;Menggatur ruang pameran menjadi lebih indah dan menarik adalah tugas dari seksi...;dokumentasi;publikasi;dekorasi;penyeleksi;#;C
7;Berikut ini yang tidak termasuk media kering dalam menggambar bentuk adalah...;pensil;krayon;tinta bak;konte;#;C
7;Pemain alat musik tradisional gamelan jawa di sebut...;biduan;singer;niyaga;sinden;#;C
7;Berikut ini bukan alat musik ritmis adalah...;tamborin;triangle;gitar;drum;#;C
7;Pengumuman pelaksanaan pameran kelas atau sekolah dpat di lakukan dengan membuat...;sketsel;angket;brosur;dekorasi;#;C
7;Penggambaran objek berdasarkan kesan pandangan mata disebut...;komposisi;proporsi;perspektif;gelap terang;#;C
7;Kota Gede (Yokyakarta) terkenal sebagai penghasil kerajinan...;wayang kulit;keramik;kain tenun;perak;#;D
7;Karya seni rupa terapan di buat untuk tujuan...;kesenangan;keperluan sehari-hari;ekspresi;seni;#;B
7;Teknik dengan menggores/menoreh dan membentuk npola permukaan benda disebut...;cor;tempa;pahat/ukir;anyaman;#;C
7;Benda berbentuk silindris memiliki bentuk dasar...;segi tiga;segi empat;segi lima;lingkaran;#;D
7;Berikut ini alat musik tradisional dari daerah jawa barat adalah...;angklung;calung;talempong;arumba;#;A
7;Laras slendro dan pelog di gunakan dalam musik...;tifa;gambang kromong;gamelan jawa;sasando;#;C
7;Gitar termasuk alat musik harmonis yang cara memainkanya dengan cara...;dipetik;ditiup;dipukul;ditabuh;#;A
7;Alat musik idiophone adalah alat musik yang cara memainkanya adalah dengan cara...;dipetik;dipukul;ditiup;digesek;#;B
7;Alat musik airophone adalah alat musik yang cara memainkan dengan cara...;ditiup;dipukul;ditepuk;digesek;#;A
7;Berikut ini contoh alat musik aerophone adalah...;gitar;seruling;drum;gong;#;B
7;Cepat atau lambatnya sebuah lagu disebut...;tempo;harmoni;melodi;ketukan;#;A
7;Alat musik membranophone adalah alat musik yang cara memainkanya dengan cara...;ditiup;dipetik;ditepuk;dipukul;#;D
7;Harmonika alat musik yang cara memainkan dengan cara...;dipetik;dipukul;digesek;ditiup;#;D
7;Berikut ini bukan alat musik ridmis adalah...;tamborin;triangle;gitar;drum;#;C
7;Tari yang biasanya menampilkan gerak-gerak yang gembira dan lincah adalah tari bertema...;binatang;percintaan;kepahlawanan;pergaulan;#;D
7;Tari reog berasal dari daerah...;Jawa Tengah;Jawa Barat;Jawa Timur;Madura;#;C
7;Pengungkapan rasa untuk mewujudkan karakter/perwatakan tari termasuk dalam aspek;Wiraga;Wirama;Wirasa;wirupa;#;C
7;Penempatan posisi penari di atas panggung agar terlihat rapi dan tertata dengan baik disebut...;tema;pola lantai;gerak;wiraga;#;B
7;Dibawah ini yang tidak termasuk gerak tangan dalam tari jawa adalah...;ngithing;ukel;ngembat;kenser;#;D
7;Wayang orang Sriwedari adalah kelompok wayang orang yang berasal dari kota;Surakarta;Jakarta;Semarang;Surabaya;#;A
7;Wayang yang dimainkan menggunakan orang sebagain tokoh dan dipadukan dengan gerak tari disebut...;krthoprak;Wayang kulit;Wayang golek;Wayang wong;#;D
7;Di bawah ini yang merupakan teater tradisional dari betawi adalah...;lenong;ludruk;kethoprak;calonarang;#;A
7;Langendrian merupakan teater istana yang berkembang di...;Keraton Cirebon;keraton Surakarta;keraton Banten;Istana Merdeka;#;B
7;Kesenian tradisi ludruk berasal dari...;Jawa Timur;Jawa Tengah;Jawa Barat;Jakarta;#;A
7;Berikut ini yang bukan merupakan kerja sutradara adalah...;pemilihan pemain;melatih pemain;menentukan cerita;menyiapkan dana;#;D
7;Pemeran yang menjadi penengah antara tokoh protagonis dan antagonis adalah...;tritagonis;tambahan;pengganti;utama;#;A
7;Seni Rupa murni menitik beratkan pada...;estetika;manfaat;magis;gerak;#;A
7;Gambar ilustrasi merupakan karya seni rupa...;Satu dimensi;Dua dimensi;Tiga dimensi;Empat dimensi;#;B
7;Karya seni yang di wujudkan lewat ketrampilan tangan di sebut...;Seni lukis;Seni kriya;Seni patung;Seni relief;#;B
7;Istilah lain topeng adalah...;Kedok;Kopyah;Tudung kepala;Masker;#;A
7;Berikut ini yang dekat dengan istilah apresiasi adalah;Penilaian;Dorongan;Bujukan;Penghakiman;#;A
